Unique ID,Instrument name,Type,Status,Jurisdiction covered,Share of jurisdiction emissions covered,Price on 1 April,2020,2021,2022,2023,2024,2025,Change,Government revenue,2019,2020.1,2021.1,2022.1,2023.1,2024.1,Change.1,Gases covered,Electricity and heat,Industry,Mining and extractives,Transport,Aviation,Buildings,"Agriculture, forestry and fishing fuel use",Agricultural emissions,Waste,LULUCF,Fuels covered,Allocation approaches,Price or market management,Point of Regulation,Offset eligibility,Description,Recent developments,Coverage,Pricing and allocation,Compliance,Relation to other instruments,Name of the initiative,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Unique ID_price,Name of the initiative_price,Instrument Type,Region,Income group,Metric,1990.0_price,1991.0_price,1992.0_price,1993.0_price,1994.0_price,1995.0_price,1996.0_price,1997.0_price,1998.0_price,1999.0_price,2000.0_price,2001.0_price,2002.0_price,2003.0_price,2004.0_price,2005.0_price,2006.0_price,2007.0_price,2008.0_price,2009.0_price,2010.0_price,2011.0_price,2012.0_price,2013.0_price,2014.0_price,2015.0_price,2016.0_price,2017.0_price,2018.0_price,2019.0_price,2020.0_price,2021.0_price,2022.0_price,2023.0_price,2024.0_price,2025.0_price,Jurisdiction,Status_revenue,Type_revenue,Country income group,Metric_revenue,1990.0_revenue,1991.0_revenue,1992.0_revenue,1993.0_revenue,1994.0_revenue,1995.0_revenue,1996.0_revenue,1997.0_revenue,1998.0_revenue,1999.0_revenue,2000.0_revenue,2001.0_revenue,2002.0_revenue,2003.0_revenue,2004.0_revenue,2005.0_revenue,2006.0_revenue,2007.0_revenue,2008.0_revenue,2009.0_revenue,2010.0_revenue,2011.0_revenue,2012.0_revenue,2013.0_revenue,2014.0_revenue,2015.0_revenue,2016.0_revenue,2017.0_revenue,2018.0_revenue,2019.0_revenue,2020.0_revenue,2021.0_revenue,2022.0_revenue,2023.0_revenue,2024.0_revenue
ETS_US_Oregon,Oregon ETS,ETS,Implemented,Oregon,"48% of jurisdiction emissions, 0.0466% of global emissions",US$0 (US$0),,,,,,,,US$ million (2024) (US$ million),,,,,,,,"CO2, CH4, N2O, SF6, HFCs, PFCs, NF3",No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Diesel; Gasoline; LPG; Natural gas,"Free allocation (some from second compliance), Auctioning","Auction floor + cost containment, plus “Community Climate Investment” credits",Mixed (upstream fuels + point sources),"Yes, with quantitative limit","Oregon’s Environmental Quality Commission (EQC) is taking steps to reinstate the Climate Protection Program (CPP) after its invalidation due to a ruling by the Oregon Court of Appeals in December 2023.   
 
Initially launched in 2022, the CPP aimed to reduce GHGs in the state and deliver benefits to Oregon communities. The CPP established a declining cap on regulated emissions for covered entities, which included natural gas utilities (referred to as ""local distribution companies"") and non-natural gas fuel suppliers. The cap for 2024 was set to cover ~40% of the state’s emissions, and planned to reduce each year, to reach 90% below 2017-2019 emissions levels by 2050. 
 
Covered entities were allocated yearly allowances based on their emissions. Additionally, the program permitted these companies to meet up to 10% of their emissions reduction obligations using compliance offset credits sourced from within Oregon, a threshold planned to increase to 20% over time. 
 

","Following a court ruling to invalidate the prior program, a revised program was adopted by Oregon's Environmental Quality Commission in November 2024, commencing in January 2025.",,,,,Oregon ETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428829,0.000425527,0.000417537,0.000417537,0.000466088,ETS_US_Oregon,Oregon ETS,ETS,North America,High income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oregon,Implemented,ETS,High income,US$ millions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tax_PL,Poland carbon tax,Carbon tax,Implemented,Poland,"24% of jurisdiction emissions, 0.1649% of global emissions",US$0 (PLZ0),0.071940534,0.078624328,0.076230406,,0.084980879,0.09830298,0.366447745,US$7 million (2024) (PLZ27 million),,,,6.623094432,1.257744445,6.864587248,0.036462234,"CO2, CH4, N2O, HFCs, SF6, PFCs, Other",In principle,Yes,Yes,Yes,In principle,Yes,Yes,No,No,No,Diesel; Other oil products; Gasoline; Kerosene; Coal,Set price ,,Point source ,Not permitted,,,,,,,Poland carbon tax,0.003761033,0.003675042,0.003581126,0.00354707,0.00346,0.003380308,0.003418085,0.00331085,0.003043158,0.002930873,0.002752363,0.002689722,0.002606978,0.002568995,0.002468412,0.002391033,0.002403706,0.002321383,0.002259854,0.002190585,0.002184446,0.002104345,0.002052271,0.001984705,0.001896591,0.001910943,0.001957257,0.001991403,0.001942867,0.001847199,0.001836747,0.001885258,0.001834436,0.001648519,0.001648519,0.001648519,Tax_PL,Poland carbon tax,Carbon tax,Europe & Central Asia,High income,US$/tCO2e,,,,,0.044052863,0.055319149,0.058072009,,0.043465662,0.041870202,0.041870202,0.036869531,0.036677507,0.051726686,0.057074664,0.068297529,0.067865626,0.079813999,0.103069684,0.075578935,0.087947654,0.091587995,0.087124879,0.085645245,0.092317837,0.07743865,0.077971661,0.073501755,0.085404789,0.078396522,0.071940534,0.078624328,0.076230406,,0.084980879,0.09830298,Poland,Implemented,Carbon tax,High income,US$ millions,1.052631579,0.943396226,0.735294118,0.552486188,,,,,,,,,,,,,,,,,,,,,,,1.144627096,1.25189645,,,,,6.623094432,1.257744445,6.864587248
Tax_PT,Portugal carbon tax,Carbon tax,Implemented,Portugal,"40% of jurisdiction emissions, 0.0400% of global emissions",US$73 (€67),13.79141638,27.81387335,26.17052003,25.75139389,25.45303292,72.700332,4x,"US$1,270 million (2024) (€1,182 million)",291.2832683,263.2,356.04464,467.2485,,1270.231838,3x,CO2,No,No,No,No,No,No,No,No,No,No,Diesel; Other oil products; Gasoline; Kerosene; LPG; Natural gas; Jet fuel; Coal,"Set price, Rebates",,Upstream,Not permitted,,,,,,,Portugal carbon tax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000546619,0.000536619,0.000570616,0.00052767,0.000492181,0.000465887,0.000432735,0.000432704,0.000400314,0.000400314,0.000400314,Tax_PT,Portugal carbon tax,Carbon tax,Europe & Central Asia,High income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.16974711,13.79141638,27.81387335,26.17052003,25.75139389,25.45303292,72.700332,Portugal,Implemented,Carbon tax,High income,US$ millions,,,,,,,,,,,,,,,,,,,,,,,,,,93.24,138.6187181,157.30354,160.8804,291.2832683,263.2,356.04464,467.2485,,1270.231838
Tax_CA_PE,Prince Edward Island carbon tax,Carbon tax,Abolished,Prince Edward Island,,,21.10149821,23.8758456,23.9769821,36.94672283,,,,,7.18250936,9.539184033,24.68936582,23.33734285,10.57401813,,0.472189954,,,,,,,,,,,,,,,,,,,,,,,Prince Edward Island carbon tax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53E-05,1.59E-05,1.52E-05,1.51E-05,1.48E-05,0,0,Tax_CA_PE,Prince Edward Island carbon tax,Carbon tax,North America,High income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.99587613,21.10149821,23.8758456,23.9769821,36.94672283,,,Prince Edward Island,Abolished,Carbon tax,High income,US$ millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.18250936,9.539184033,24.68936582,23.33734285,10.57401813,
ETS_CA_Quebec,Quebec CaT,ETS,Implemented,Quebec,"76% of jurisdiction emissions, 0.1101% of global emissions",US$42 (US$42),21.75201163,17.94,38.58,29.84,38.59,41.54,0.909708431,"US$1,055 million (2024) (CAN$1,444 million)",739.6699768,506.232901,908.4183043,1038.356528,1072.012866,1054.886144,0.426157851,"CO2, CH4, N2O, HFCs, PFCs, SF6, NF3",Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Diesel; Other oil products; Gasoline; Kerosene; LPG; Natural gas; Coal,"Free allocation (Intensity-based), Auctioning","Price floor, Market stability reserve",Mixed (point source + upstream fuels + electricity),"Yes, with quantitative limit","Québec’s Cap-and-Trade System started in 2013 and covers ~80% of the province’s GHG emissions. 
 
The system covers fuel combustion emissions in the power, buildings, transport, and industrial sectors, as well as industrial process emissions. Covered entities must surrender allowances for all their covered emissions. Most emission units are auctioned, with a portion freely allocated to emissions-intensive, trade-exposed (EITE) sectors and to electricity producers with fixed-price sales contracts concluded before the announcement of the system. 
 
Québec has been a member of the Western Climate Initiative (WCI) since 2008 and formally linked its system with California’s in 2014.  ","In 2024 Quebec worked to prepare draft regulations to refine its cap-and-trade program, expected to be published in 2025. Proposed amendments to the system include changing the supply of emissions units, adjusting offset credit limits, increasing reserve prices, modifying compliance periods to align with 2030 and 2050 targets. Quebec also released a statement in September 2024 to begin linkage agreement discussions with Washington and California.","The Quebec CaT applies to GHG emissions from the industry, power, transport and buildings sectors and includes industrial process emissions.","Free allocation (Intensity-based), Auctioning",Other,"The Quebec CaT has linked with the California CaT since 2014 under the Western Climate Initiative (WCI).

The Quebec Cap-and-Trade system meets the federal carbon pricing requirements and the federal backstop is therefore not applied.",Quebec CaT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049598,0.000480285,0.001270566,0.001232098,0.001243311,0.00124611,0.001255301,0.001177634,0.001172132,0.001163105,0.001141267,0.001141267,0.001100559,ETS_CA_Quebec,Quebec CaT,ETS,North America,High income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,0,11.69,12.49,12.45,15.08,15.1,15.77,21.75201163,17.94,38.58,29.84,38.59,41.54,Quebec,Implemented,ETS,High income,US$ millions,,,,,,,,,,,,,,,,,,,0,0,0,0,0,28.0341126,105.2537339,665.5394002,350.5723576,476.5870951,631.4104959,739.6699768,506.232901,908.4183043,1038.356528,1072.012866,1054.886144
ETS_RGGI,RGGI,ETS,Implemented,RGGI,"14% of jurisdiction emissions, 0.1670% of global emissions",US$23 (US$23),5.13,8.69,13.89,15.3882476,17.64,23.32,4x,"US$1,456 million (2024) (US$1,456 million)",283.9890488,416.2655057,926.1725379,1193.619123,1264.941115,1456.170302,4x,CO2,Yes,No,No,No,No,No,No,No,No,No,Diesel; Other oil products; Gasoline; Kerosene; LPG; Natural gas; Coal,Auctioning,"Price floor, Emissions containment reserve, Cost containment reserve",Point Source,"Yes, with quantitative limit","The Regional Greenhouse Gas Initiative (RGGI) launched in 2009 and is the first mandatory GHG ETS in the United States. It started operating with ten states (Connecticut, Delaware, Maine, Maryland, Massachusetts, New Hampshire, New Jersey, New York, Rhode Island, and Vermont). RGGI’s development was based on the “2005 RGGI Memorandum of Understanding” (MOU) and on the “2006 RGGI Model Rule”. Through statutes or regulations based on the Model Rule, each state then established individual CO2budget trading programs.
 
RGGI covers power sector emissions in participating states. In 2020, it covered around 14% of the aggregate participant states’ emissions; in 2021, 228 facilities were covered by the state regulations. The aggregate cap will decrease by 30% compared to 2020 between 2021 and 2030. Under the ETS, covered entities must surrender allowances for all their covered emissions. Covered entities obtain most of their allowances through regular auctions, while some states have “set-aside” accounts from which they may transfer a limited number of allowances to entities’ compliance accounts.  ","Virginia repealed its CO2 Budget Trading Program, which effectively ended RGGI participation in December 2023. However, a Viginia circuit court decision in November 2024 deemed the repeal unlawful. RGGI has undergone two review processes that updated the Model Rule and enshrined tighter caps and adjustments to system design. RGGI’s third review process is currently ongoing. In September 2024 RGGI states released an exploratory scenario with new cap reductions trajectories, with a steeper decline in the cap from 2027-2033 followed by a lessening decline from 2033 to 2037.  ","RGGI covers CO2 emissions from fossil fuel electric generating units (i.e., fossil fuel-fired stationary boilers, combustion turbines, or combined cycle systems). RGGI covers CO2 emissions only. ", Auctioning,Other,Operators in Massachusetts need to meet their compliance obligations under both the Massachusetts ETS and RGGI.,RGGI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002318417,0.002238115,0.002100951,0.001966219,0.001980244,0.002015914,0.00201269,0.001969504,0.001861429,0.001902882,0.001841957,0.001714874,0.001715094,0.001701886,0.001669932,0.001669932,0.001669932,ETS_RGGI,RGGI,ETS,North America,High income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,3.87,2.3,2.08,2.13,3.85,3.93,5.9,5.82,3.94,4.3,4.94,5.13,8.69,13.89,15.3882476,17.64,23.32,RGGI,Implemented,ETS,High income,US$ millions,,,,,,,,,,,,,,,,,,,145.0656733,349.3564351,283.0840713,174.6369885,167.64559,447.9698768,367.2873091,435.9770901,266.4660049,198.3762521,239.3632511,283.9890488,416.2655057,926.1725379,1193.619123,1264.941115,1456.170302
ETS_JP_Saitama,Saitama ETS,ETS,Implemented,Saitama,"16% of jurisdiction emissions, 0.0118% of global emissions",US$1 (JPY144),5.577244841,5.415651232,3.83797054,1.078813305,0.949241925,0.961281709,-0.82764219,US$ million (2024) (JPY million),,,,,,,,CO2,In principle,Yes,Yes,No,No,Yes,Yes,No,No,No,Diesel; Other oil products; Gasoline; Kerosene; LPG; Natural gas; Coal,Free allocation (Grandfathering),None (no corridor). Baseline approach with compliance factors,Downstream,"Yes, with partial limit","The Saitama ETS is a baseline-and-credit system that sets mandatory emission reduction targets for large buildings and factories. The cap is aggregated bottom-up from annual facility-level emissions limits (‘baselines’). Covered entities must surrender allowances for emissions that exceed the facility-specific baseline, which is based on absolute historical emissions. The baselines are calculated using base-year emissions and a compliance factor, which is set for each period based on regulations established by the Governor of Saitama and expert consultation. Saitama’s ETS is linked to Tokyo’s cap-and-trade program, with credits mutually exchangeable between the two jurisdictions.
","The Saitama government has announced three updates for the fourth compliance period (FY 2025 to FY 2029). First, the compliance factor will rise to 50% for office buildings and 48% for factories. Second, all off-site renewable energy will count as zero-emissions, and renewable energy certificates can be used to discount energy-related CO2 emissions.Finally, from April 2025 onwards, a new system will limit credits to those achieved through energy efficiency or renewable energy.","The Saitama ETS applies to energy-use-related CO2 emissions from the industry, power and buildings sectors. It covers about 600 entities in the industrial and commercial buildings sectors.",Free allocation (Grandfathering),Other,The Saitama ETS is linked to the Tokyo CaT and operators can use credits from the Tokyo CaT to meet their compliance. ,Saitama ETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000159041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ETS_JP_Saitama,Saitama ETS,ETS,East Asia & Pacific,High income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,119.8178768,116.8594035,86.27116839,67.7834802,37.51563151,13.36898396,13.38688086,5.650249553,5.851638459,5.577244841,5.415651232,3.83797054,1.078813305,0.949241925,0.961281709,Saitama,Implemented,ETS,High income,US$ millions,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,,,
ETS_CA_SK,Saskatchewan OBPS,ETS,Abolished,Saskatchewan,,,,31.8344608,39.96163683,48.03073967,58.94488653,,0.851606248,,,,,22.7041355,342.8354249,266.4283668,11x,,,,,,,,,,,,,,,,,"Saskatchewan’s Output-Based Performance Standards (OBPS) Program came into effect in 2019. It is an emission intensity-based baseline-and-credit ETS for large industrial emitters, in which covered entities are required to fulfill a compliance obligation for emissions that exceed the facility’s annual permitted emissions. Emissions limits are based on production levels multiplied by an emissions intensity value. Each facility’s baseline draws on historical emissions and production data. All emissions up until the limit do not require payment, with only the surplus triggering the compliance obligation. 

A compliance obligation may be fulfilled by retiring performance credits (compliance units) generated within the OBPS Program or by making a payment at a prescribed rate per tonne of CO2e into the Saskatchewan Technology Fund. 

The system applies to the same gases and covers equivalent sectors as those under the federal system, and follows the same price trajectory, rising CAD 15 (USD 11.11) each year until 2030, resulting in a price of CAD 170 (USD 125.93) per tCO2e for 2030 emissions. ",,,,,,Saskatchewan OBPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000628918,0.000566619,0.000558675,0.000554373,0.000543964,0.000543964,0,ETS_CA_SK,Saskatchewan OBPS,ETS,North America,High income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8344608,39.96163683,48.03073967,58.94488653,,Saskatchewan,Abolished,ETS,High income,US$ millions,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7041355,342.8354249,266.4283668
ETS_CN_Shanghai,Shanghai pilot ETS,ETS,Implemented,Shanghai,"21% of jurisdiction emissions, 0.1045% of global emissions",US$11 (RMB78),5.068903872,6.315244849,9.276907593,8.720972556,10.06178044,10.79742447,1.130130052,US$13 million (2024) (RMB96 million),,,,,,13.16073178,,CO2,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Diesel; Other oil products; Gasoline; Kerosene; LPG; Natural gas; Jet fuel; Coal,"Free allocation (Grandfathering), Free allocation (Intensity-based), Auctioning",None (some auctions),Point Source,"Yes, with quantitative limit","The Shanghai pilot ETS is a cap-and-trade system that aims to promote the implementation of carbon emission control responsibilities and support the achievement of Shanghai's emission reduction targets. The pilot covers more than half of the city’s emissions, including industry and non-industrial sectors such as buildings, aviation, and shipping. The total amount of emission allowances is determined through a combined top-down and bottom-up approach based on reported emission data. The system covered electricity generation until 2020, after which it was integrated into the national ETS. The coverage threshold is 10,000 tCO2 per yea","In February 2024, the 2023 allowance allocation plan was released. According to it, 23 data centers have been added with compliance obligation starting from compliance year 2023. Also 17 logistics companies in the road transport sector have been added, but with MRV obligations only.","The Shanghai pilot ETS applies to CO2 emissions from the industry,buildings and transport sectors.","Free allocation (Grandfathering), Auctioning",Annual,"The Shanghai ETS operates in parallel with the China national ETS.
",Shanghai pilot ETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001610029,0.001376867,0.001425258,0.001388004,0.001350942,0.001277455,0.001338574,0.002128621,0.002113696,0.001924237,0.001982513,0.001044778,0.001044778,ETS_CN_Shanghai,Shanghai pilot ETS,ETS,East Asia & Pacific,Upper middle income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,0,6.422450937,4.733535176,0.928160386,4.5711798,6.214743283,6.090584029,5.068903872,6.315244849,9.276907593,8.720972556,10.06178044,10.79742447,Shanghai,Implemented,ETS,Upper middle income,US$ millions,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16073178
ETS_CN_Shenzhen,Shenzhen pilot ETS,ETS,Implemented,Shenzhen,"37% of jurisdiction emissions, 0.0351% of global emissions",US$7 (RMB47),2.384538506,1.12000487,0.641630496,8.769017981,8.95609028,6.533762589,1.740053294,US$ million (2024) (RMB million),,0.376610505,,3.767787357,,,,CO2,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Diesel; Other oil products; Gasoline; Kerosene; LPG; Natural gas; Coal,"Free allocation (Grandfathering), Free allocation (Intensity-based)",None (two auctions historically),Downstream,"Yes, with quantitative limit","The Shenzhen pilot ETS is the first Chinese pilot ETS, launching an intensity-based cap-and-trade system in the city of Shenzhen. It is the only Chinese pilot at the sub-provincial level. The Shenzhen pilot ETS is seen as a means for stable economic growth and comprehensive sustainable development. The total amount of emission allowances is the bottom-up combination of the free allowances to each covered business entity.","In 2024, the Shenzhen Environment and Ecology Bureau (EEB) updated its coverage list for compliance year 2023, removing 87 companies from the list of covered entities and adding 103 companies to the list.

In August, the EEB published the allocation plan for 2024, which expanded coverage to data centers and solid waste, and broadened the service industry inclusion by adding accommodation and catering, wholesale and retail, warehousing and postal services, software and information services,, government agencies and public institutions. Also from 2024,  green power purchased in the power market, in addition to CCERs and local offset credits, can be used to fulfil the shortfall in compliance obligation. ","The Shenzhen pilot ETS applies to CO2 emissions from the industry, power, buildings and transport sectors.","Free allocation (Grandfathering), Free allocation (Intensity-based), Auctioning
",Annual,"Coverage of power sector emissions was transferred to the the Chinese national ETS. 

Shenzhen has pioneered cross-regional cooperation. In 2014, Shenzhen and Baotou signed the 'Memorandum of Strategic Cooperation on the Construction of Carbon Trading Systems.' As a consequence of this, six companies in Baotou city of the Inner Mongolia Autonomous Region were covered in Shenzhen market on a voluntary basis as of June 2016.",Shenzhen pilot ETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296665,0.000348351,0.00034933,0.000356636,0.000363018,0.000445997,0.000484793,0.000500302,0.00052867,0.000351201,0.000351201,ETS_CN_Shenzhen,Shenzhen pilot ETS,ETS,East Asia & Pacific,Upper middle income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,4.635095893,12.9912362,5.983657258,5.666419157,5.3649688,6.7355069,0.552741359,2.384538506,1.12000487,0.641630496,8.769017981,8.95609028,6.533762589,Shenzhen,Implemented,ETS,Upper middle income,US$ millions,,,,,,,,,,,,,,,,,,,,,,,,0,0.325081677,0,0,0,0,0,0.376610505,0,3.767787357,0,
Tax_SG,Singapore carbon tax,Carbon tax,Implemented,Singapore,"71% of jurisdiction emissions, 0.0996% of global emissions",US$19 (S$25),3.51024993,3.713606655,3.6856848,3.767897513,18.47882327,18.61920012,4x,US$150 million (2024) (S$204 million),,138.7473994,154.147664,142.0877306,158.7593125,150.2729821,0.08306882,"CO2, CH4, N2O, HFCs, SF6, PFCs, NF3",Yes,Yes,Yes,No,No,No,No,No,Yes,No,Diesel; Other oil products; Gasoline; Kerosene; LPG; Natural gas; Waste as fuel; Jet fuel; Coal,"Auctioned at fixed price, with free allocation (intensity-based) for EITE sectors. ",Set price trajectory,Point source,"Yes, with quantitative limits",,,,,,,Singapore carbon tax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001071976,0.001090156,0.001085665,0.001092181,0.001108115,0.001108115,0.000995901,Tax_SG,Singapore carbon tax,Carbon tax,East Asia & Pacific,High income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.693853428,3.51024993,3.713606655,3.6856848,3.767897513,18.47882327,18.61920012,Singapore,Implemented,Carbon tax,High income,US$ millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,138.7473994,154.147664,142.0877306,158.7593125,150.2729821
Tax_SL,Slovenia carbon tax,Carbon tax,Implemented,Slovenia,"46% of jurisdiction emissions, 0.0139% of global emissions",US$33 (€31),18.91928,20.32058,19.11996,,18.59577,33.28098,0.759103941,US$173 million (2024) (€161 million),83.92431362,140.448,156.1171132,80.2902225,90.5322522,172.9945,1.061315637,CO2,No,No,No,Yes,No,Yes,No,No,No,No,Coal; Diesel; Kerosene; Other oil products; Gasoline; Natural gas; LPG; ,Set price,Fixed price,Midstream,,,,,,,,Slovenia carbon tax,0,0,0,0,0,0,0.000313124,0.000320174,0.000316947,0.000304799,0.000293083,0.000316482,0.000323246,0.000308069,0.000303306,0.000296098,0.000289489,0.000279932,0.000285386,0.00026126,0.000250013,0.000231042,0.000221363,0.000216205,0.000197392,0.000200442,0.000207203,0.000207507,0.00020139,0.000193801,0.000187656,0.000180971,0,0.000138002,0.000138002,0.000138908,Tax_SL,Slovenia carbon tax,Carbon tax,Europe & Central Asia,High income,US$/tCO2e,,,,,,,,,,0,0,0,0,0,0,0,0,16.6475,19.575,16.5575,16.835,17.67625,19.23264,18.4392,19.8576,18.58464,19.77736,18.49543,21.31533,19.43828,18.91928,20.32058,19.11996,0,18.59577,33.28098,Slovenia,Implemented,Carbon tax,High income,US$ millions,,,,,,,,,,0,29.6236,26.288,32.7129,56.5607,70.5744,58.0176,45.7668,39.1645,50.48,45.1072,40.6824,44.9128,71.763,140.7996,147.8304,139.86,82.34181269,84.39019007,86.20932666,83.92431362,140.448,156.1171132,80.2902225,90.5322522,172.9945
Tax_ZA,South Africa carbon tax,Carbon tax,Implemented,South Africa,"82% of jurisdiction emissions, 0.8084% of global emissions",US$13 (R236),7.059869921,9.150942752,9.83519223,8.925614268,10.08578223,12.84892173,0.819994117,"US$92 million (2024) (R1,689 million)",,36.72561145,96.77417774,102.8874269,119.8497123,92.17822214,1.509916609,"CO2, CH4, N2O, HFCs, SF6, PFCs",Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Diesel; Other oil products; Gasoline; Kerosene; LPG; Natural gas; Waste as fuel; Jet fuel; Coal,Set price,Set price trajectory. The Carbon Tax rate trajectory is set out in the 2022 Taxation Laws Amendment Act,Point source ,"Yes, with quantitative limits",,,,,,,South Africa carbon tax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009640249,0.009005119,0.008761315,0.008410495,0.008083644,0.008083644,0.008083644,Tax_ZA,South Africa carbon tax,Carbon tax,Sub-Saharan Africa,Upper middle income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.059869921,9.150942752,9.83519223,8.925614268,10.08578223,12.84892173,South Africa,Implemented,Carbon tax,Upper middle income,US$ millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36.72561145,96.77417774,102.8874269,119.8497123,92.17822214
Tax_ES,Spain carbon tax,Carbon tax,Implemented,Spain,"2% of jurisdiction emissions, 0.0108% of global emissions",US$16 (€15),16.404,17.619,16.578,16.3125,16.1235,16.182,-0.013533285,US$118 million (2024) (€110 million),124.839,123.2,83.188,99.0375,103.227,118.195,-0.053220548,"HFCs, PFCs, SF6",No,Yes,No,No,No,No,No,No,No,No,Non-fuel emissions,Set price,"Formula-based price based on the multiplication of 0,015 coefficient and fluorinate’s GWP. General rate of EUR 15/tCO2e, price floor or minimum rate of EUR 4,39/tCO2 for a few high GWP fluorinates (EUR100/kg fluorinate cap or price ceiling applies)",Upstream,Not permitted,,,,,,,Spain carbon tax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131057,0.000136337,0.000132308,0.000135332,0.000129672,0.000122182,0.000111851,0.0001137,0.000111468,0.000102379,0.000102379,0.000107767,Tax_ES,Spain carbon tax,Carbon tax,Europe & Central Asia,High income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,,27.58,21.51,22.864,21.382,24.642,16.854,16.404,17.619,16.578,16.3125,16.1235,16.182,Spain,Implemented,Carbon tax,High income,US$ millions,,,,,,,,,,,,,,,,,,,,,,,,,42.4328,109.89,,199.71,128.2251762,124.839,123.2,83.188,99.0375,103.227,118.195
